id,product_type_field_id,value
8618,436,Product not capable of emitting radio frequency energy
8619,437,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
8620,437,Product has an FCC ID
8621,437,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
8622,437,Product not capable of emitting radio frequency energy
8623,438,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
8624,438,Product has an FCC ID
8625,438,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
8626,438,Product not capable of emitting radio frequency energy
8627,439,CARB EO
8628,439,CDPR Pest Identification
8629,439,ENERGY STAR Unique ID
8630,439,EPA Certificate of Conformity (CoC)
8631,439,FDA 510(k) Number
8632,439,Intertek Certificate Number
8633,439,National Organic Program ID
8634,439,TUV Certificate Number
8635,439,UL Certificate Number
8636,439,WASDA Pest Identification
8637,440,CARB EO
8638,440,CDPR Pest Identification
8639,440,ENERGY STAR Unique ID
8640,440,EPA Certificate of Conformity (CoC)
8641,440,FDA 510(k) Number
8642,440,Intertek Certificate Number
8643,440,National Organic Program ID
8644,440,TUV Certificate Number
8645,440,UL Certificate Number
8646,440,WASDA Pest Identification
8647,441,CARB EO
8648,441,CDPR Pest Identification
8649,441,ENERGY STAR Unique ID
8650,441,EPA Certificate of Conformity (CoC)
8651,441,FDA 510(k) Number
8652,441,Intertek Certificate Number
8653,441,National Organic Program ID
8654,441,TUV Certificate Number
8655,441,UL Certificate Number
8656,441,WASDA Pest Identification
8657,442,CARB EO
8658,442,CDPR Pest Identification
8659,442,ENERGY STAR Unique ID
8660,442,EPA Certificate of Conformity (CoC)
8661,442,FDA 510(k) Number
8662,442,Intertek Certificate Number
8663,442,National Organic Program ID
8664,442,TUV Certificate Number
8665,442,UL Certificate Number
8666,442,WASDA Pest Identification
8667,443,CARB EO
8668,443,CDPR Pest Identification
8669,443,ENERGY STAR Unique ID
8670,443,EPA Certificate of Conformity (CoC)
8671,443,FDA 510(k) Number
8672,443,Intertek Certificate Number
8673,443,National Organic Program ID
8674,443,TUV Certificate Number
8675,443,UL Certificate Number
8676,443,WASDA Pest Identification
8677,444,CARB EO
8678,444,CDPR Pest Identification
8679,444,ENERGY STAR Unique ID
8680,444,EPA Certificate of Conformity (CoC)
8681,444,FDA 510(k) Number
8682,444,Intertek Certificate Number
8683,444,National Organic Program ID
8684,444,TUV Certificate Number
8685,444,UL Certificate Number
8686,444,WASDA Pest Identification
8687,445,CARB EO
8688,445,CDPR Pest Identification
8689,445,ENERGY STAR Unique ID
8690,445,EPA Certificate of Conformity (CoC)
8691,445,FDA 510(k) Number
8692,445,Intertek Certificate Number
8693,445,National Organic Program ID
8694,445,TUV Certificate Number
8695,445,UL Certificate Number
8696,445,WASDA Pest Identification
8697,446,CARB EO
8698,446,CDPR Pest Identification
8699,446,ENERGY STAR Unique ID
8700,446,EPA Certificate of Conformity (CoC)
8701,446,FDA 510(k) Number
8702,446,Intertek Certificate Number
8703,446,National Organic Program ID
8704,446,TUV Certificate Number
8705,446,UL Certificate Number
8706,446,WASDA Pest Identification
8707,447,CARB EO
8708,447,CDPR Pest Identification
8709,447,ENERGY STAR Unique ID
8710,447,EPA Certificate of Conformity (CoC)
8711,447,FDA 510(k) Number
8712,447,Intertek Certificate Number
8713,447,National Organic Program ID
8714,447,TUV Certificate Number
8715,447,UL Certificate Number
8716,447,WASDA Pest Identification
8717,448,CARB EO
8718,448,CDPR Pest Identification
8719,448,ENERGY STAR Unique ID
8720,448,EPA Certificate of Conformity (CoC)
8721,448,FDA 510(k) Number
8722,448,Intertek Certificate Number
8723,448,National Organic Program ID
8724,448,TUV Certificate Number
8725,448,UL Certificate Number
8726,448,WASDA Pest Identification
8727,469,Yes
8728,469,No
8729,471,Yes
8730,471,No
8731,472,Yes
8732,472,No
8733,473,Battery
8734,473,Cell
8735,474,Yes
8736,474,No
8737,475,Yes
8738,475,No
8739,476,Batteries contained in equipment
8740,476,Batteries only
8741,476,Batteries packed with equipment
8742,477,Yes
8743,477,No
8744,478,Cubic Feet
8745,478,Cubic Meters
8746,478,Kilowatt Hours
8747,478,Milliampere Hour (mAh)
8748,478,Milliampere-second (mAs)
8749,478,Watt Hours
8750,479,Cubic Feet
8751,479,Cubic Meters
8752,479,Kilowatt Hours
8753,479,Milliampere Hour (mAh)
8754,479,Milliampere-second (mAs)
8755,479,Watt Hours
8756,480,Yes
8757,480,No
8758,481,Installed in Equipment
8759,481,Installed in Vehicle
8760,481,Installed in Vessel
8761,481,Not Installed
8762,482,Yes
8763,482,No
8764,483,EUH014
8765,483,EUH018
8766,483,EUH019
8767,483,EUH029
8768,483,EUH031
8769,483,EUH032
8770,483,EUH044
8771,483,EUH066
8772,483,EUH070
8773,483,EUH071
8774,483,EUH201
8775,483,EUH201A
8776,483,EUH202
8777,483,EUH203
8778,483,EUH204
8779,483,EUH205
8780,483,EUH206
8781,483,EUH207
8782,483,EUH208
8783,483,EUH209
8784,483,EUH209A
8785,483,EUH210
8786,483,EUH211
8787,483,EUH212
8788,483,EUH380
8789,483,EUH381
8790,483,EUH401
8791,483,EUH430
8792,483,EUH431
8793,483,EUH440
8794,483,EUH441
8795,483,EUH450
8796,483,EUH451
8797,483,H200
8798,483,H201
8799,483,H202
8800,483,H203
8801,483,H204
8802,483,H205
8803,483,H220
8804,483,H221
8805,483,H222
8806,483,H223
8807,483,H224
8808,483,H225
8809,483,H226
8810,483,H228
8811,483,H229
8812,483,H230
8813,483,H231
8814,483,H240
8815,483,H241
8816,483,H242
8817,483,H250
8818,483,H251
8819,483,H252
8820,483,H260
8821,483,H261
8822,483,H270
8823,483,H271
8824,483,H272
8825,483,H280
8826,483,H281
8827,483,H290
8828,483,H300
8829,483,H301
8830,483,H302
8831,483,H304
8832,483,H310
8833,483,H311
8834,483,H312
8835,483,H314
8836,483,H315
8837,483,H317
8838,483,H318
8839,483,H319
8840,483,H330
8841,483,H331
8842,483,H332
8843,483,H334
8844,483,H335
8845,483,H336
8846,483,H340
8847,483,H341
8848,483,H350
8849,483,H350I
8850,483,H351
8851,483,H360
8852,483,H361
8853,483,H362
8854,483,H370
8855,483,H371
8856,483,H372
8857,483,H373
8858,483,H400
8859,483,H410
8860,483,H411
8861,483,H412
8862,483,H413
8863,483,H420
8864,484,EUH014
8865,484,EUH018
8866,484,EUH019
8867,484,EUH029
8868,484,EUH031
8869,484,EUH032
8870,484,EUH044
8871,484,EUH066
8872,484,EUH070
8873,484,EUH071
8874,484,EUH201
8875,484,EUH201A
8876,484,EUH202
8877,484,EUH203
8878,484,EUH204
8879,484,EUH205
8880,484,EUH206
8881,484,EUH207
8882,484,EUH208
8883,484,EUH209
8884,484,EUH209A
8885,484,EUH210
8886,484,EUH211
8887,484,EUH212
8888,484,EUH380
8889,484,EUH381
8890,484,EUH401
8891,484,EUH430
8892,484,EUH431
8893,484,EUH440
8894,484,EUH441
8895,484,EUH450
8896,484,EUH451
8897,484,H200
8898,484,H201
8899,484,H202
8900,484,H203
8901,484,H204
8902,484,H205
8903,484,H220
8904,484,H221
8905,484,H222
8906,484,H223
8907,484,H224
8908,484,H225
8909,484,H226
8910,484,H228
8911,484,H229
8912,484,H230
8913,484,H231
8914,484,H240
8915,484,H241
8916,484,H242
8917,484,H250
8918,484,H251
8919,484,H252
8920,484,H260
8921,484,H261
8922,484,H270
8923,484,H271
8924,484,H272
8925,484,H280
8926,484,H281
8927,484,H290
8928,484,H300
8929,484,H301
8930,484,H302
8931,484,H304
8932,484,H310
8933,484,H311
8934,484,H312
8935,484,H314
8936,484,H315
8937,484,H317
8938,484,H318
8939,484,H319
8940,484,H330
8941,484,H331
8942,484,H332
8943,484,H334
8944,484,H335
8945,484,H336
8946,484,H340
8947,484,H341
8948,484,H350
8949,484,H350I
8950,484,H351
8951,484,H360
8952,484,H361
8953,484,H362
8954,484,H370
8955,484,H371
8956,484,H372
8957,484,H373
8958,484,H400
8959,484,H410
8960,484,H411
8961,484,H412
8962,484,H413
8963,484,H420
8964,485,EUH014
8965,485,EUH018
8966,485,EUH019
8967,485,EUH029
8968,485,EUH031
8969,485,EUH032
8970,485,EUH044
8971,485,EUH066
8972,485,EUH070
8973,485,EUH071
8974,485,EUH201
8975,485,EUH201A
8976,485,EUH202
8977,485,EUH203
8978,485,EUH204
8979,485,EUH205
8980,485,EUH206
8981,485,EUH207
8982,485,EUH208
8983,485,EUH209
8984,485,EUH209A
8985,485,EUH210
8986,485,EUH211
8987,485,EUH212
8988,485,EUH380
8989,485,EUH381
8990,485,EUH401
8991,485,EUH430
8992,485,EUH431
8993,485,EUH440
8994,485,EUH441
8995,485,EUH450
8996,485,EUH451
8997,485,H200
8998,485,H201
8999,485,H202
9000,485,H203
9001,485,H204
9002,485,H205
9003,485,H220
9004,485,H221
9005,485,H222
9006,485,H223
9007,485,H224
9008,485,H225
9009,485,H226
9010,485,H228
9011,485,H229
9012,485,H230
9013,485,H231
9014,485,H240
9015,485,H241
9016,485,H242
9017,485,H250
9018,485,H251
9019,485,H252
9020,485,H260
9021,485,H261
9022,485,H270
9023,485,H271
9024,485,H272
9025,485,H280
9026,485,H281
9027,485,H290
9028,485,H300
9029,485,H301
9030,485,H302
9031,485,H304
9032,485,H310
9033,485,H311
9034,485,H312
9035,485,H314
9036,485,H315
9037,485,H317
9038,485,H318
9039,485,H319
9040,485,H330
9041,485,H331
9042,485,H332
9043,485,H334
9044,485,H335
9045,485,H336
9046,485,H340
9047,485,H341
9048,485,H350
9049,485,H350I
9050,485,H351
9051,485,H360
9052,485,H361
9053,485,H362
9054,485,H370
9055,485,H371
9056,485,H372
9057,485,H373
9058,485,H400
9059,485,H410
9060,485,H411
9061,485,H412
9062,485,H413
9063,485,H420
9064,486,EUH014
9065,486,EUH018
9066,486,EUH019
9067,486,EUH029
9068,486,EUH031
9069,486,EUH032
9070,486,EUH044
9071,486,EUH066
9072,486,EUH070
9073,486,EUH071
9074,486,EUH201
9075,486,EUH201A
9076,486,EUH202
9077,486,EUH203
9078,486,EUH204
9079,486,EUH205
9080,486,EUH206
9081,486,EUH207
9082,486,EUH208
9083,486,EUH209
9084,486,EUH209A
9085,486,EUH210
9086,486,EUH211
9087,486,EUH212
9088,486,EUH380
9089,486,EUH381
9090,486,EUH401
9091,486,EUH430
9092,486,EUH431
9093,486,EUH440
9094,486,EUH441
9095,486,EUH450
9096,486,EUH451
9097,486,H200
9098,486,H201
9099,486,H202
9100,486,H203
9101,486,H204
9102,486,H205
9103,486,H220
9104,486,H221
9105,486,H222
9106,486,H223
9107,486,H224
9108,486,H225
9109,486,H226
9110,486,H228
9111,486,H229
9112,486,H230
9113,486,H231
9114,486,H240
9115,486,H241
9116,486,H242
9117,486,H250
9118,486,H251
9119,486,H252
9120,486,H260
9121,486,H261
9122,486,H270
9123,486,H271
9124,486,H272
9125,486,H280
9126,486,H281
9127,486,H290
9128,486,H300
9129,486,H301
9130,486,H302
9131,486,H304
9132,486,H310
9133,486,H311
9134,486,H312
9135,486,H314
9136,486,H315
9137,486,H317
9138,486,H318
9139,486,H319
9140,486,H330
9141,486,H331
9142,486,H332
9143,486,H334
9144,486,H335
9145,486,H336
9146,486,H340
9147,486,H341
9148,486,H350
9149,486,H350I
9150,486,H351
9151,486,H360
9152,486,H361
9153,486,H362
9154,486,H370
9155,486,H371
9156,486,H372
9157,486,H373
9158,486,H400
9159,486,H410
9160,486,H411
9161,486,H412
9162,486,H413
9163,486,H420
9164,487,EUH014
9165,487,EUH018
9166,487,EUH019
9167,487,EUH029
9168,487,EUH031
9169,487,EUH032
9170,487,EUH044
9171,487,EUH066
9172,487,EUH070
9173,487,EUH071
9174,487,EUH201
9175,487,EUH201A
9176,487,EUH202
9177,487,EUH203
9178,487,EUH204
9179,487,EUH205
9180,487,EUH206
9181,487,EUH207
9182,487,EUH208
9183,487,EUH209
9184,487,EUH209A
9185,487,EUH210
9186,487,EUH211
9187,487,EUH212
9188,487,EUH380
9189,487,EUH381
9190,487,EUH401
9191,487,EUH430
9192,487,EUH431
9193,487,EUH440
9194,487,EUH441
9195,487,EUH450
9196,487,EUH451
9197,487,H200
9198,487,H201
9199,487,H202
9200,487,H203
9201,487,H204
9202,487,H205
9203,487,H220
9204,487,H221
9205,487,H222
9206,487,H223
9207,487,H224
9208,487,H225
9209,487,H226
9210,487,H228
9211,487,H229
9212,487,H230
9213,487,H231
9214,487,H240
9215,487,H241
9216,487,H242
9217,487,H250
9218,487,H251
9219,487,H252
9220,487,H260
9221,487,H261
9222,487,H270
9223,487,H271
9224,487,H272
9225,487,H280
9226,487,H281
9227,487,H290
9228,487,H300
9229,487,H301
9230,487,H302
9231,487,H304
9232,487,H310
9233,487,H311
9234,487,H312
9235,487,H314
9236,487,H315
9237,487,H317
9238,487,H318
9239,487,H319
9240,487,H330
9241,487,H331
9242,487,H332
9243,487,H334
9244,487,H335
9245,487,H336
9246,487,H340
9247,487,H341
9248,487,H350
9249,487,H350I
9250,487,H351
9251,487,H360
9252,487,H361
9253,487,H362
9254,487,H370
9255,487,H371
9256,487,H372
9257,487,H373
9258,487,H400
9259,487,H410
9260,487,H411
9261,487,H412
9262,487,H413
9263,487,H420
9264,488,Buy American Act Compliant (BAA)
9265,488,Buy American Act Compliant Due to Exception
9266,488,Trade Agreements Act Compliant (TAA)
9267,489,Yes
9268,489,No
9269,490,Afghanistan
9270,490,Angola
9271,490,Antigua and Barbuda
9272,490,Armenia
9273,490,Aruba
9274,490,Australia
9275,490,Austria
9276,490,"Bahamas, or The Bahamas"
9277,490,Bahrain
9278,490,Bangladesh
9279,490,Barbados
9280,490,Belgium
9281,490,Belize
9282,490,Benin
9283,490,Bhutan
9284,490,Bonaire
9285,490,British Virgin Islands
9286,490,Bulgaria
9287,490,Burkina Faso
9288,490,Burundi
9289,490,Cambodia
9290,490,Canada
9291,490,Central African Republic
9292,490,Chad
9293,490,Chile
9294,490,Colombia
9295,490,Comoros
9296,490,Costa Rica
9297,490,Croatia
9298,490,Curacao
9299,490,Cyprus
9300,490,"Czechia, or Czech Republic"
9301,490,Democratic Republic of the Congo
9302,490,Denmark
9303,490,Djibouti
9304,490,Dominica
9305,490,Dominican Republic
9306,490,El Salvador
9307,490,Equatorial Guinea
9308,490,Eritrea
9309,490,Estonia
9310,490,Ethiopia
9311,490,Finland
9312,490,France
9313,490,"Gambia, or The Gambia"
9314,490,Germany
9315,490,Greece
9316,490,Grenada
9317,490,Guatemala
9318,490,Guinea
9319,490,Guinea-Bissau
9320,490,Guyana
9321,490,Haiti
9322,490,Honduras
9323,490,Hong Kong
9324,490,Hungary
9325,490,Iceland
9326,490,Ireland
9327,490,Israel
9328,490,Italy
9329,490,Jamaica
9330,490,Japan
9331,490,Kiribati
9332,490,Laos
9333,490,Latvia
9334,490,Lesotho
9335,490,Liberia
9336,490,Liechtenstein
9337,490,Lithuania
9338,490,Luxembourg
9339,490,Madagascar
9340,490,Malawi
9341,490,Mali
9342,490,Malta
9343,490,Mauritania
9344,490,Mexico
9345,490,Moldova
9346,490,Montenegro
9347,490,Montserrat
9348,490,Morocco
9349,490,Mozambique
9350,490,Nepal
9351,490,Netherlands
9352,490,New Zealand
9353,490,Nicaragua
9354,490,Niger
9355,490,North Macedonia
9356,490,Norway
9357,490,Oman
9358,490,Panama
9359,490,Peru
9360,490,Poland
9361,490,Portugal
9362,490,Romania
9363,490,Rwanda
9364,490,Saba
9365,490,Saint Kitts and Nevis
9366,490,Saint Lucia
9367,490,Saint Vincent and the Grenadines
9368,490,Samoa
9369,490,Sao Tome and Principe
9370,490,Senegal
9371,490,Sierra Leone
9372,490,Singapore
9373,490,Sint Eustatius
9374,490,Sint Maarten
9375,490,Slovakia
9376,490,Slovenia
9377,490,Solomon Islands
9378,490,Somalia
9379,490,"South Korea, or Republic of Korea"
9380,490,South Sudan
9381,490,Spain
9382,490,Sweden
9383,490,Switzerland
9384,490,Taiwan
9385,490,Tanzania
9386,490,Timor-Leste
9387,490,Togo
9388,490,Trinidad and Tobago
9389,490,Tuvalu
9390,490,Uganda
9391,490,Ukraine
9392,490,United Kingdom
9393,490,Vanuatu
9394,490,Yemen
9395,490,Zambia
9396,491,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_001.jpg
9397,492,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_002.jpg
9398,493,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_003.jpg
9399,494,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_004.jpg
9400,495,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_005.jpg
9401,496,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_006.jpg
9402,497,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_007.jpg
9403,498,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_008.jpg
9404,499,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_009.jpg
9405,501,Picometer
9406,501,Angstrom
9407,501,Nanometer
9408,501,Micron
9409,501,Millimeters
9410,501,Centimeters
9411,501,Decimeters
9412,501,Meters
9413,501,Kilometers
9414,501,Mils
9415,501,Hundredths-Inches
9416,501,Inches
9417,501,Feet
9418,501,Miles
9419,501,Yards
9420,502,Picometer
9421,502,Angstrom
9422,502,Nanometer
9423,502,Micron
9424,502,Millimeters
9425,502,Centimeters
9426,502,Decimeters
9427,502,Meters
9428,502,Kilometers
9429,502,Mils
9430,502,Hundredths-Inches
9431,502,Inches
9432,502,Feet
9433,502,Miles
9434,502,Yards
9435,503,Picometer
9436,503,Angstrom
9437,503,Nanometer
9438,503,Micron
9439,503,Millimeters
9440,503,Centimeters
9441,503,Decimeters
9442,503,Meters
9443,503,Kilometers
9444,503,Mils
9445,503,Hundredths-Inches
9446,503,Inches
9447,503,Feet
9448,503,Miles
9449,503,Yards
9450,504,Picometer
9451,504,Angstrom
9452,504,Nanometer
9453,504,Micron
9454,504,Millimeters
9455,504,Centimeters
9456,504,Decimeters
9457,504,Meters
9458,504,Kilometers
9459,504,Mils
9460,504,Hundredths-Inches
9461,504,Inches
9462,504,Feet
9463,504,Miles
9464,504,Yards
9465,505,Picometer
9466,505,Angstrom
9467,505,Nanometer
9468,505,Micron
9469,505,Millimeters
9470,505,Centimeters
9471,505,Decimeters
9472,505,Meters
9473,505,Kilometers
9474,505,Mils
9475,505,Hundredths-Inches
9476,505,Inches
9477,505,Feet
9478,505,Miles
9479,505,Yards
9480,506,Picometer
9481,506,Angstrom
9482,506,Nanometer
9483,506,Micron
9484,506,Millimeters
9485,506,Centimeters
9486,506,Decimeters
9487,506,Meters
9488,506,Kilometers
9489,506,Mils
9490,506,Hundredths-Inches
9491,506,Inches
9492,506,Feet
9493,506,Miles
9494,506,Yards
9495,507,12.5
9496,507,Picometer
9497,507,Angstrom
9498,507,Nanometer
9499,507,Micron
9500,507,Millimeters
9501,507,Centimeters
9502,507,Decimeters
9503,507,Meters
9504,507,Kilometers
9505,507,Mils
9506,507,Hundredths-Inches
9507,507,Inches
9508,507,Feet
9509,507,Miles
9510,507,Yards
9511,508,Picometer
9512,508,Angstrom
9513,508,Nanometer
9514,508,Micron
9515,508,Millimeters
9516,508,Centimeters
9517,508,Decimeters
9518,508,Meters
9519,508,Kilometers
9520,508,Mils
9521,508,Hundredths-Inches
9522,508,Inches
9523,508,Feet
9524,508,Miles
9525,508,Yards
9526,509,1
9527,509,Picometer
9528,509,Angstrom
9529,509,Nanometer
9530,509,Micron
9531,509,Millimeters
9532,509,Centimeters
9533,509,Decimeters
9534,509,Meters
9535,509,Kilometers
9536,509,Mils
9537,509,Hundredths-Inches
